dataset,candidate_id,base_accuracy,accuracy,delta_pp,base_last50_accuracy,last50_accuracy,delta_last50_pp,delta_correct,delta_last50_correct,mean_gate,median_gate,gate_p10,gate_p25,gate_p75,gate_p90,mean_effective_update_mass,prediction_sha256,state_sha256,health_status
ucf101,U1_t0.15_p1,74.04176579434312,73.90959555908009,-0.1321702352630325,76.74418604651163,76.53276955602537,-0.21141649048625766,-5,-4,0.9407453536987305,1.0,0.818739366531372,0.9355069398880005,1.0,1.0,0.9407442212104797,f19bff97abd4143d4525ce50e3047240259c0e28243fa33bf84bc641eb27215e,6dea842c27328b1992484682f559e80c08f9b4fa4e83bfb5426737a59cb405c7,healthy
ucf101,U1_t0.15_p2,74.04176579434312,74.20037007665874,0.15860428231562196,76.74418604651163,76.84989429175475,0.10570824524312172,6,2,0.8991792798042297,1.0,0.6685685992240906,0.8751732110977173,1.0,1.0,0.8991782069206238,3eaec023aa60e2d5b6ebcab7819e6e257a85451374340c1a6fd68f515cf38e00,820cb15918e68d07c2dfd2b8e82aff73bcb85bb4041147bfe8a98c9afe48ad43,healthy
ucf101,U1_t0.3_p0.25,74.04176579434312,74.12106793550093,0.07930214115781098,76.74418604651163,76.6384778012685,-0.10570824524313593,3,-2,0.990448534488678,1.0,0.9753478765487671,0.9917013049125671,1.0,1.0,0.990447461605072,f2774a5228ceed0c5226fd7875150d8f2de2904d4319eabeddef0ee089209f3b,7e01ecbd80e47fca9e63a669ec5d331d58a7c381c7acc4da93838fc81e5ad564,healthy
ucf101,U1_t0.3_p0.5,74.04176579434312,74.04176579434312,0.0,76.74418604651163,76.69133192389006,-0.05285412262156797,0,-1,0.9815852642059326,1.0,0.9512353658676147,0.9834714531898499,1.0,1.0,0.9815843105316162,330c2bbbaff83c614d393a11bee363d18d15de16437e98158226559d29c381cc,e2d5da3116c3aaa4d6b776d7a33d4896dc0960ba3fc0fa2d70a03d88a1467c00,healthy
ucf101,U1_t0.3_p1,74.04176579434312,74.12106793550093,0.07930214115781098,76.74418604651163,76.74418604651163,0.0,3,0,0.9653096795082092,1.0,0.9048374891281128,0.9672161340713501,1.0,1.0,0.965308666229248,853619e2c3122706f22e2d18fd5b09698e5bc2f4c6f3326d1b62cbc28aa782de,cce45a2a82c85a0eacb88b533aeb8d8b6a75006867bb0316e8fe9990ee9138fe,healthy
ucf101,U1_t0.3_p2,74.04176579434312,74.09463388844833,0.05286809410520732,76.74418604651163,76.6384778012685,-0.10570824524313593,2,-2,0.9381607174873352,1.0,0.8183351159095764,0.93550705909729,1.0,1.0,0.9381596446037292,12383aacb8f777981d853c8bdbf8bb43956c4a4c0df2006b0204f24dad179439,3f35cc2fe909d7e941f59b7e0673b6404652ad0b08c9f1a42fe824304d2e5c4d,healthy
ucf101,U1_t0.6_p0.25,74.04176579434312,74.20037007665874,0.15860428231562196,76.74418604651163,76.90274841437632,0.1585623678646897,6,3,0.9949304461479187,1.0,0.9875937223434448,0.9958419799804688,1.0,1.0,0.9949294328689575,e20378bc121e91ee5e0c65e679a36eeb5f561eb9a60ec9acb19e3beed8c031e9,2699b0a520ad39203853a93a382e3daa1670b94f7acbedd327a3925796bb921a,healthy
ucf101,U1_t0.6_p0.5,74.04176579434312,74.04176579434312,0.0,76.74418604651163,76.4799154334038,-0.2642706131078256,0,-5,0.990101158618927,1.0,0.9753190040588379,0.9917012453079224,1.0,1.0,0.9901001453399658,35f900671a475f253b75a10e0deadf8c013036d8bcb201f11770799bca58eb68,824a75ae070150e6e0a58c8ddbb7b4849aa3358b495e3146ef7f644c515f4915,healthy
ucf101,U1_t0.6_p1,74.04176579434312,74.06819984139572,0.02643404705260366,76.74418604651163,76.69133192389006,-0.05285412262156797,1,-1,0.980967104434967,1.0,0.9512304663658142,0.9834713935852051,1.0,1.0,0.9809660911560059,cf4b1979fd085da56a3237913f83ea7aae9b32f6aecb87893e3c186af2dec231,7c1dfc8425f8c04d9f75034525e3769e339b9097247d32c32826ec20e7171340,healthy
ucf101,U1_t0.6_p2,74.04176579434312,74.12106793550093,0.07930214115781098,76.74418604651163,76.69133192389006,-0.05285412262156797,3,-1,0.9643002152442932,1.0,0.9048374891281128,0.9672159552574158,1.0,1.0,0.9642991423606873,754eae869c90fea8efd47f5e3ac8a5b6343d7eccdf2f0cb21724b43543ebabb1,e591d56e32553cf989c7876cb3adcb53a139f741b70c7497dd8b33bdd510e590,healthy
