dataset,arm,config_sha256,wrong_to_correct,correct_to_wrong,net_correction,changed_prediction_rate,ncr,accuracy,nll,brier,ece
oxford_pets,posterior,e46b7af0d82939cedf20c25e78a2fc8ec11125a35ba0aca2adfc8058acc9cfa8,2,1,1,0.08176614881439084,0.02725538293813028,91.93240665031344,0.23288474432669126,0.114984816606833,0.022394249426405555
oxford_pets,posterior,6850175c7c8ee7fa1ea5bed93ad6413cc37ba1b99697da03bf8b63ed60d9446c,2,1,1,0.08176614881439084,0.02725538293813028,91.93240665031344,0.23280053301514195,0.11494273498032977,0.022136164242774797
oxford_pets,posterior,c65bd704dd0bc1d0bfd897940e86280f5205b04daeb2102ebc18d8b0985eecc8,2,1,1,0.08176614881439084,0.02725538293813028,91.93240665031344,0.23351599426685246,0.11510970537913987,0.023738076094549122
oxford_pets,posterior,5b3d24d9e8c0e7f3ff4f32a01a712f3c1596b8061056b86c69b161d85b2849f6,2,1,1,0.08176614881439084,0.02725538293813028,91.93240665031344,0.2333257042310175,0.11502651514880954,0.022899530285806366
stanford_cars,posterior,89a40502c4a4f9fbaf70c9b19f97af064afa6617c2dea68c960024255980c5cd,0,0,0,0.012436264146250466,0.0,69.74256933217261,0.943629583996359,0.4048845877310572,0.05882276021552879
stanford_cars,posterior,03e75af71d47db12a3bdfd64ef0aa4329f4a431086f6b88397e523dad8a7c578,0,0,0,0.012436264146250466,0.0,69.74256933217261,0.9436233961697177,0.40488358528189156,0.058820636071771584
stanford_cars,posterior,f391b388f040accb8c01a7d36b05c25b80c234ef8e2e1cb24f81183fd35df895,0,1,-1,0.02487252829250093,-0.012436264146250466,69.73013306802636,0.9437283759965822,0.40489631330117465,0.05897891973251284
stanford_cars,posterior,007bd9dc5c00453a818e6e92259a7e67b7bfac6267f48077e6bf6a0b7fd46b5c,0,1,-1,0.02487252829250093,-0.012436264146250466,69.73013306802636,0.9437157296805211,0.40489431583767227,0.058974623372492235
stanford_cars,posterior,5fd3c5a5fcd71ea8e6bc552191287ee12f35253db42f077d636aa08d7eb90ccd,0,1,-1,0.0373087924387514,-0.012436264146250466,69.73013306802636,0.9439358454292694,0.40491982321584424,0.05904440954651884
stanford_cars,posterior,2a62ebf3caca4d7e7c8df6a1e5b0b78514358e9a2415ac498f1b89520820b76c,0,1,-1,0.0373087924387514,-0.012436264146250466,69.73013306802636,0.943909288058883,0.40491583491569577,0.05903553160294534
stanford_cars,posterior,34ab5f70cd623c6c507f03a5a98dfde338ac01dbda62cb6e07f812e83c36a1ce,0,1,-1,0.02487252829250093,-0.012436264146250466,69.73013306802636,0.9437168886653503,0.4048962287457484,0.05897678530749182
stanford_cars,posterior,142eac5d03ec9820950375bb7e2cad2b7ba3908f01446e0875ab0a228a5e1539,0,1,-1,0.02487252829250093,-0.012436264146250466,69.73013306802636,0.9437051577760183,0.4048941809507526,0.058972587585894
stanford_cars,posterior,dca651556fc4cc4e37576b89d5a2f6cef470c3e9957e185a2563c7b91129e986,0,1,-1,0.0373087924387514,-0.012436264146250466,69.73013306802636,0.9439099937527607,0.4049197698451885,0.05903914009304635
stanford_cars,posterior,a4a4094825f78c1e3fbee78aeb51515e2da4e7054508e151b42f6ae82738719b,0,1,-1,0.0373087924387514,-0.012436264146250466,69.73013306802636,0.9438855008356845,0.40491566971869125,0.05903067211579391
stanford_cars,posterior,6016306877d1ec6c44cf854e2297eb8259767817ffa3c6501aa4383a751c4987,1,2,-1,0.08705384902375327,-0.012436264146250466,69.73013306802636,0.944336850810707,0.4049671946243777,0.0591715110366046
stanford_cars,posterior,a17522b684b89c35e2d9a42d17c1918561bdca92dbe67a65891a6ae3ee45f3e5,1,2,-1,0.08705384902375327,-0.012436264146250466,69.73013306802636,0.9442825929256637,0.4049590414190986,0.05915314243950517
stanford_cars,posterior,b8608ad7c2e9b85ff54b9305cddb88cd7348687bc7c4c354952c6f9bce31e8cf,0,1,-1,0.0373087924387514,-0.012436264146250466,69.73013306802636,0.94386991683976,0.40491914832166526,0.05903288451941983
stanford_cars,posterior,ca218ac055cfab68737ea4573fec873148b11b46ff197ee9c0c01506f6346154,0,1,-1,0.0373087924387514,-0.012436264146250466,69.73013306802636,0.9438491101526955,0.4049149143237733,0.05902455371494481
stanford_cars,posterior,e46b7af0d82939cedf20c25e78a2fc8ec11125a35ba0aca2adfc8058acc9cfa8,1,2,-1,0.09949011317000372,-0.012436264146250466,69.73013306802636,0.9442359982431143,0.40496624884447074,0.05915397517647173
stanford_cars,posterior,6850175c7c8ee7fa1ea5bed93ad6413cc37ba1b99697da03bf8b63ed60d9446c,1,1,0,0.0746175848775028,0.0,69.74256933217261,0.9441909335870694,0.4049577837321848,0.05901261572869111
stanford_cars,posterior,c65bd704dd0bc1d0bfd897940e86280f5205b04daeb2102ebc18d8b0985eecc8,6,6,0,0.2487252829250093,0.0,69.74256933217261,0.9451308872011915,0.4050629003889124,0.05929748887332154
stanford_cars,posterior,5b3d24d9e8c0e7f3ff4f32a01a712f3c1596b8061056b86c69b161d85b2849f6,5,6,-1,0.23628901877875888,-0.012436264146250466,69.73013306802636,0.9450177490248993,0.405045960891189,0.059384321589372624
sun397,posterior,89a40502c4a4f9fbaf70c9b19f97af064afa6617c2dea68c960024255980c5cd,0,0,0,0.010075566750629723,0.0,68.84130982367758,1.5919702556395003,0.48222150481918297,0.1681426632201642
sun397,posterior,03e75af71d47db12a3bdfd64ef0aa4329f4a431086f6b88397e523dad8a7c578,0,0,0,0.005037783375314861,0.0,68.84130982367758,1.5919604517312163,0.48222096326369185,0.1681417552143411
sun397,posterior,f391b388f040accb8c01a7d36b05c25b80c234ef8e2e1cb24f81183fd35df895,0,0,0,0.010075566750629723,0.0,68.84130982367758,1.592261692086336,0.4822307737288007,0.16816045182928335
sun397,posterior,007bd9dc5c00453a818e6e92259a7e67b7bfac6267f48077e6bf6a0b7fd46b5c,0,0,0,0.010075566750629723,0.0,68.84130982367758,1.5922406494596426,0.4822296774447415,0.16815857655042668
sun397,posterior,5fd3c5a5fcd71ea8e6bc552191287ee12f35253db42f077d636aa08d7eb90ccd,0,1,-1,0.030226700251889168,-0.005037783375314861,68.83627204030228,1.5929528976400447,0.4822497291348743,0.16824957530129164
sun397,posterior,2a62ebf3caca4d7e7c8df6a1e5b0b78514358e9a2415ac498f1b89520820b76c,0,1,-1,0.020151133501259445,-0.005037783375314861,68.83627204030228,1.5929011600509702,0.4822474899009733,0.1682454413479612
sun397,posterior,34ab5f70cd623c6c507f03a5a98dfde338ac01dbda62cb6e07f812e83c36a1ce,0,0,0,0.010075566750629723,0.0,68.84130982367758,1.5921725847727284,0.4822302767311596,0.16815743086395096
sun397,posterior,142eac5d03ec9820950375bb7e2cad2b7ba3908f01446e0875ab0a228a5e1539,0,0,0,0.010075566750629723,0.0,68.84130982367758,1.5921552190096988,0.48222920147537884,0.1681557122030547
sun397,posterior,dca651556fc4cc4e37576b89d5a2f6cef470c3e9957e185a2563c7b91129e986,0,1,-1,0.030226700251889168,-0.005037783375314861,68.83627204030228,1.5927030713230064,0.48224858294806494,0.168241599847748
sun397,posterior,a4a4094825f78c1e3fbee78aeb51515e2da4e7054508e151b42f6ae82738719b,0,1,-1,0.020151133501259445,-0.005037783375314861,68.83627204030228,1.5926645871716758,0.48224640824332343,0.16823800303248376
sun397,posterior,6016306877d1ec6c44cf854e2297eb8259767817ffa3c6501aa4383a751c4987,1,1,0,0.04030226700251889,0.0,68.84130982367758,1.59417019975517,0.48228682768134684,0.16827057918876187
sun397,posterior,a17522b684b89c35e2d9a42d17c1918561bdca92dbe67a65891a6ae3ee45f3e5,1,1,0,0.04030226700251889,0.0,68.84130982367758,1.5940549503069128,0.4822822953771884,0.16826194266640873
sun397,posterior,b8608ad7c2e9b85ff54b9305cddb88cd7348687bc7c4c354952c6f9bce31e8cf,0,1,-1,0.030226700251889168,-0.005037783375314861,68.83627204030228,1.592475591046394,0.4822470595584408,0.16823352625222893
sun397,posterior,ca218ac055cfab68737ea4573fec873148b11b46ff197ee9c0c01506f6346154,0,1,-1,0.030226700251889168,-0.005037783375314861,68.83627204030228,1.5924457374396652,0.4822448268014778,0.16823028163172743
sun397,posterior,e46b7af0d82939cedf20c25e78a2fc8ec11125a35ba0aca2adfc8058acc9cfa8,1,1,0,0.04030226700251889,0.0,68.84130982367758,1.593374623380709,0.4822828728035655,0.16824504194129025
sun397,posterior,6850175c7c8ee7fa1ea5bed93ad6413cc37ba1b99697da03bf8b63ed60d9446c,1,1,0,0.04030226700251889,0.0,68.84130982367758,1.5933074524036246,0.4822784108118687,0.1682383201839942
sun397,posterior,c65bd704dd0bc1d0bfd897940e86280f5205b04daeb2102ebc18d8b0985eecc8,1,3,-2,0.055415617128463476,-0.010075566750629723,68.83123425692695,1.5964645346911384,0.4823603718587073,0.16850623201137827
sun397,posterior,5b3d24d9e8c0e7f3ff4f32a01a712f3c1596b8061056b86c69b161d85b2849f6,1,2,-1,0.04534005037783375,-0.005037783375314861,68.83627204030228,1.5962022404224032,0.4823509439503216,0.1684378420450825
office_home_product,posterior,89a40502c4a4f9fbaf70c9b19f97af064afa6617c2dea68c960024255980c5cd,0,0,0,0.022527596305474205,0.0,90.35818878125704,0.5014779984306285,0.15136156677796944,0.05494760480394868
office_home_product,posterior,03e75af71d47db12a3bdfd64ef0aa4329f4a431086f6b88397e523dad8a7c578,0,0,0,0.022527596305474205,0.0,90.35818878125704,0.5013560261418746,0.15134693183026676,0.05493715219157692
office_home_product,posterior,f391b388f040accb8c01a7d36b05c25b80c234ef8e2e1cb24f81183fd35df895,0,0,0,0.022527596305474205,0.0,90.35818878125704,0.5024095540482957,0.1514204377310586,0.054993811998987105
office_home_product,posterior,007bd9dc5c00453a818e6e92259a7e67b7bfac6267f48077e6bf6a0b7fd46b5c,0,0,0,0.022527596305474205,0.0,90.35818878125704,0.5021471894053772,0.15138960999125536,0.054972449336456924
office_home_product,posterior,5fd3c5a5fcd71ea8e6bc552191287ee12f35253db42f077d636aa08d7eb90ccd,0,0,0,0.04505519261094841,0.0,90.35818878125704,0.5048788220681457,0.15155777192164122,0.055095156024882186
office_home_product,posterior,2a62ebf3caca4d7e7c8df6a1e5b0b78514358e9a2415ac498f1b89520820b76c,0,0,0,0.04505519261094841,0.0,90.35818878125704,0.5042379157131424,0.151486328618165,0.05504937574693715
office_home_product,posterior,34ab5f70cd623c6c507f03a5a98dfde338ac01dbda62cb6e07f812e83c36a1ce,0,0,0,0.022527596305474205,0.0,90.35818878125704,0.501924199345923,0.15139696801613783,0.054981456156866226
office_home_product,posterior,142eac5d03ec9820950375bb7e2cad2b7ba3908f01446e0875ab0a228a5e1539,0,0,0,0.022527596305474205,0.0,90.35818878125704,0.5017267276444156,0.1513718852295374,0.054962699159922745
office_home_product,posterior,dca651556fc4cc4e37576b89d5a2f6cef470c3e9957e185a2563c7b91129e986,0,0,0,0.04505519261094841,0.0,90.35818878125704,0.5034400221934374,0.15149648631577772,0.055064540496547076
office_home_product,posterior,a4a4094825f78c1e3fbee78aeb51515e2da4e7054508e151b42f6ae82738719b,0,0,0,0.04505519261094841,0.0,90.35818878125704,0.5030031474153613,0.15144279901979743,0.05502596687534742
office_home_product,posterior,6016306877d1ec6c44cf854e2297eb8259767817ffa3c6501aa4383a751c4987,1,0,1,0.11263798152737103,0.022527596305474205,90.3807163775625,0.5085659037460216,0.1517500862207303,0.055054451859891655
office_home_product,posterior,a17522b684b89c35e2d9a42d17c1918561bdca92dbe67a65891a6ae3ee45f3e5,0,0,0,0.04505519261094841,0.0,90.35818878125704,0.5073315929019656,0.1516147450999006,0.055170505594417746
office_home_product,posterior,b8608ad7c2e9b85ff54b9305cddb88cd7348687bc7c4c354952c6f9bce31e8cf,1,0,1,0.06758278891642261,0.022527596305474205,90.3807163775625,0.5023803134292557,0.15144204846317905,0.05480798158486645
office_home_product,posterior,ca218ac055cfab68737ea4573fec873148b11b46ff197ee9c0c01506f6346154,0,0,0,0.04505519261094841,0.0,90.35818878125704,0.5020966517864114,0.15140261532460603,0.05500137916044165
office_home_product,posterior,e46b7af0d82939cedf20c25e78a2fc8ec11125a35ba0aca2adfc8058acc9cfa8,1,0,1,0.09011038522189682,0.022527596305474205,90.3807163775625,0.5045076872782318,0.1515938553704848,0.05494821836991901
office_home_product,posterior,6850175c7c8ee7fa1ea5bed93ad6413cc37ba1b99697da03bf8b63ed60d9446c,0,0,0,0.04505519261094841,0.0,90.35818878125704,0.5038724729406322,0.1515090892137131,0.055106765865662016
office_home_product,posterior,c65bd704dd0bc1d0bfd897940e86280f5205b04daeb2102ebc18d8b0985eecc8,1,2,-1,0.15769317413831943,-0.022527596305474205,90.33566118495156,0.5145505766691554,0.15200910908758547,0.0557475736594249
office_home_product,posterior,5b3d24d9e8c0e7f3ff4f32a01a712f3c1596b8061056b86c69b161d85b2849f6,1,0,1,0.11263798152737103,0.022527596305474205,90.3807163775625,0.5124372872746016,0.15178352110985835,0.05515903212997823
domainnet_painting,posterior,89a40502c4a4f9fbaf70c9b19f97af064afa6617c2dea68c960024255980c5cd,0,1,-1,0.018306636155606407,-0.004576659038901602,69.23569794050344,2.229881488598729,0.46149635694119695,0.154951646849513
domainnet_painting,posterior,03e75af71d47db12a3bdfd64ef0aa4329f4a431086f6b88397e523dad8a7c578,0,1,-1,0.009153318077803204,-0.004576659038901602,69.23569794050344,2.229544169717765,0.4614818535052939,0.15493645134742112
domainnet_painting,posterior,f391b388f040accb8c01a7d36b05c25b80c234ef8e2e1cb24f81183fd35df895,0,1,-1,0.027459954233409613,-0.004576659038901602,69.23569794050344,2.2334421006924514,0.46158776654531536,0.15506853564550727
domainnet_painting,posterior,007bd9dc5c00453a818e6e92259a7e67b7bfac6267f48077e6bf6a0b7fd46b5c,0,1,-1,0.018306636155606407,-0.004576659038901602,69.23569794050344,2.232700301590597,0.46155785472769484,0.1550374797284944
domainnet_painting,posterior,5fd3c5a5fcd71ea8e6bc552191287ee12f35253db42f077d636aa08d7eb90ccd,0,4,-4,0.050343249427917625,-0.018306636155606407,69.22196796338673,2.2428661407373642,0.4617874844477979,0.15546113871123213
domainnet_painting,posterior,2a62ebf3caca4d7e7c8df6a1e5b0b78514358e9a2415ac498f1b89520820b76c,0,2,-2,0.036613272311212815,-0.009153318077803204,69.23112128146454,2.24092768743189,0.4617222563734862,0.1553032945294266
domainnet_painting,posterior,34ab5f70cd623c6c507f03a5a98dfde338ac01dbda62cb6e07f812e83c36a1ce,0,1,-1,0.027459954233409613,-0.004576659038901602,69.23569794050344,2.231576652858464,0.4615660041747977,0.15504294435836768
domainnet_painting,posterior,142eac5d03ec9820950375bb7e2cad2b7ba3908f01446e0875ab0a228a5e1539,0,1,-1,0.018306636155606407,-0.004576659038901602,69.23569794050344,2.2310449472882716,0.4615398042725753,0.15501450883441986
domainnet_painting,posterior,dca651556fc4cc4e37576b89d5a2f6cef470c3e9957e185a2563c7b91129e986,0,3,-3,0.050343249427917625,-0.013729977116704805,69.22654462242564,2.237403125656979,0.4617332521292383,0.1553503379399635
domainnet_painting,posterior,a4a4094825f78c1e3fbee78aeb51515e2da4e7054508e151b42f6ae82738719b,0,2,-2,0.036613272311212815,-0.009153318077803204,69.23112128146454,2.236184049388852,0.461678599850264,0.155246040419392
domainnet_painting,posterior,6016306877d1ec6c44cf854e2297eb8259767817ffa3c6501aa4383a751c4987,0,5,-5,0.11899313501144164,-0.02288329519450801,69.21739130434783,2.2570145966696646,0.46212444390530444,0.15594942242162857
domainnet_painting,posterior,a17522b684b89c35e2d9a42d17c1918561bdca92dbe67a65891a6ae3ee45f3e5,0,4,-4,0.09153318077803205,-0.018306636155606407,69.22196796338673,2.2529755335235087,0.4619971643268926,0.15577100908626684
domainnet_painting,posterior,b8608ad7c2e9b85ff54b9305cddb88cd7348687bc7c4c354952c6f9bce31e8cf,0,3,-3,0.054919908466819226,-0.013729977116704805,69.22654462242564,2.233262975305962,0.4616759747334967,0.15528131983952603
domainnet_painting,posterior,ca218ac055cfab68737ea4573fec873148b11b46ff197ee9c0c01506f6346154,0,2,-2,0.032036613272311214,-0.009153318077803204,69.23112128146454,2.232525772140521,0.4616309990571893,0.15518459130615608
domainnet_painting,posterior,e46b7af0d82939cedf20c25e78a2fc8ec11125a35ba0aca2adfc8058acc9cfa8,0,4,-4,0.11441647597254005,-0.018306636155606407,69.22196796338673,2.241431833378452,0.4619637195632987,0.1557032977881707
domainnet_painting,posterior,6850175c7c8ee7fa1ea5bed93ad6413cc37ba1b99697da03bf8b63ed60d9446c,0,3,-3,0.08695652173913043,-0.013729977116704805,69.22654462242564,2.2397103204096154,0.461869861978688,0.15555271118504227
domainnet_painting,posterior,c65bd704dd0bc1d0bfd897940e86280f5205b04daeb2102ebc18d8b0985eecc8,0,9,-9,0.2196796338672769,-0.041189931350114416,69.19908466819223,2.2789014696800787,0.4626908903427473,0.15689883178394096
domainnet_painting,posterior,5b3d24d9e8c0e7f3ff4f32a01a712f3c1596b8061056b86c69b161d85b2849f6,0,6,-6,0.16475972540045766,-0.02745995423340961,69.21281464530892,2.2713204132741844,0.4624565190745164,0.15650522145052664
domainnet_real,posterior,89a40502c4a4f9fbaf70c9b19f97af064afa6617c2dea68c960024255980c5cd,0,0,0,0.0,0.0,83.61099902000346,1.4485194474175513,0.2710391025081778,0.10931410672905581
domainnet_real,posterior,03e75af71d47db12a3bdfd64ef0aa4329f4a431086f6b88397e523dad8a7c578,0,0,0,0.0,0.0,83.61099902000346,1.4483640390075407,0.2710313849098592,0.10930903964461197
domainnet_real,posterior,f391b388f040accb8c01a7d36b05c25b80c234ef8e2e1cb24f81183fd35df895,0,2,-2,0.005764685536403989,-0.003843123690935993,83.60715589631252,1.4503455856449279,0.27108439424187697,0.10938335326651907
domainnet_real,posterior,007bd9dc5c00453a818e6e92259a7e67b7bfac6267f48077e6bf6a0b7fd46b5c,0,2,-2,0.005764685536403989,-0.003843123690935993,83.60715589631252,1.450006296113776,0.2710684184332534,0.1093731753137128
domainnet_real,posterior,5fd3c5a5fcd71ea8e6bc552191287ee12f35253db42f077d636aa08d7eb90ccd,0,2,-2,0.009607809227339982,-0.003843123690935993,83.60715589631252,1.4551943234642302,0.27118580670189163,0.10944882575712792
domainnet_real,posterior,2a62ebf3caca4d7e7c8df6a1e5b0b78514358e9a2415ac498f1b89520820b76c,0,2,-2,0.007686247381871986,-0.003843123690935993,83.60715589631252,1.4543228309988208,0.27115037801989983,0.1094282526192945
domainnet_real,posterior,34ab5f70cd623c6c507f03a5a98dfde338ac01dbda62cb6e07f812e83c36a1ce,0,1,-1,0.003843123690935993,-0.0019215618454679964,83.60907745815798,1.4494025461269908,0.2710717764513468,0.10935921506316507
domainnet_real,posterior,142eac5d03ec9820950375bb7e2cad2b7ba3908f01446e0875ab0a228a5e1539,0,1,-1,0.003843123690935993,-0.0019215618454679964,83.60907745815798,1.4491525941742864,0.2710577229781314,0.1093491505558674
domainnet_real,posterior,dca651556fc4cc4e37576b89d5a2f6cef470c3e9957e185a2563c7b91129e986,0,2,-2,0.009607809227339982,-0.003843123690935993,83.60715589631252,1.4524080411258864,0.27115317721853516,0.10943639355206919
domainnet_real,posterior,a4a4094825f78c1e3fbee78aeb51515e2da4e7054508e151b42f6ae82738719b,0,2,-2,0.007686247381871986,-0.003843123690935993,83.60715589631252,1.451841579579268,0.27112382317195927,0.109416305728772
domainnet_real,posterior,6016306877d1ec6c44cf854e2297eb8259767817ffa3c6501aa4383a751c4987,0,5,-5,0.019215618454679964,-0.009607809227339982,83.60139121077611,1.4626362426308617,0.27135098836755533,0.10962308191957158
domainnet_real,posterior,a17522b684b89c35e2d9a42d17c1918561bdca92dbe67a65891a6ae3ee45f3e5,0,2,-2,0.013450932918275975,-0.003843123690935993,83.60715589631252,1.4608053318445744,0.27128063151491005,0.10952428075984957
domainnet_real,posterior,b8608ad7c2e9b85ff54b9305cddb88cd7348687bc7c4c354952c6f9bce31e8cf,0,2,-2,0.011529371072807978,-0.003843123690935993,83.60715589631252,1.450307805796896,0.27112214195584217,0.10942360354877245
domainnet_real,posterior,ca218ac055cfab68737ea4573fec873148b11b46ff197ee9c0c01506f6346154,0,1,-1,0.007686247381871986,-0.0019215618454679964,83.60907745815798,1.4499448618593174,0.27109724507132377,0.10938422371913442
domainnet_real,posterior,e46b7af0d82939cedf20c25e78a2fc8ec11125a35ba0aca2adfc8058acc9cfa8,1,3,-2,0.019215618454679964,-0.003843123690935993,83.60715589631252,1.4545623645797892,0.271258702913297,0.10952794741789713
domainnet_real,posterior,6850175c7c8ee7fa1ea5bed93ad6413cc37ba1b99697da03bf8b63ed60d9446c,0,2,-2,0.013450932918275975,-0.003843123690935993,83.60715589631252,1.453732572008632,0.27120732510108886,0.10948875363816585
domainnet_real,posterior,c65bd704dd0bc1d0bfd897940e86280f5205b04daeb2102ebc18d8b0985eecc8,1,9,-8,0.04419592244576392,-0.015372494763743971,83.59562652523972,1.4746505263781524,0.2716169041415002,0.10989036014730677
domainnet_real,posterior,5b3d24d9e8c0e7f3ff4f32a01a712f3c1596b8061056b86c69b161d85b2849f6,1,6,-5,0.028823427682019946,-0.009607809227339982,83.60139121077611,1.4711101470175814,0.27148674960960234,0.10975041816001443
